0,57.75,-152.4940033
0,57.75,-152.4940033
0,57.75,-152.4940033
0,57.75,-152.4940033
0,57.75,-152.4940033
0,57.471389,-153.815278
0,58.190833,-152.370556
0,57.53509903,-153.9779968
0,57.922876,-152.500511
0,58.166667,-152.5
0,40.78319931,-91.12550354
0,40.78319931,-91.12550354
0,39.83459854,-88.86569977
0,39.83459854,-88.86569977
0,35.83169937,-90.64640045
0,41.97859955,-87.90480042
0,41.97859955,-87.90480042
0,38.74869919,-90.37000275
0,38.74869919,-90.37000275
0,38.74869919,-90.37000275
0,55.478889,-133.147778
0,55.478889,-133.147778
0,55.481667,-132.646111
0,55.481667,-132.646111
0,55.481667,-132.646111
0,55.688056,-132.536667
0,55.688056,-132.536667
0,55.35559845,-131.7140045
0,55.35559845,-131.7140045
0,55.35559845,-131.7140045
0,55.35559845,-131.7140045
0,55.13100052,-131.5780029
0,33.63669968,-84.42810059
0,33.63669968,-84.42810059
0,33.63669968,-84.42810059
0,33.63669968,-84.42810059
0,33.63669968,-84.42810059
0,33.63669968,-84.42810059
0,24.55610085,-81.75959778
0,24.55610085,-81.75959778
0,24.55610085,-81.75959778
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,26.07259941,-80.15270233
0,33.48289871,-90.98560333
0,29.69009972,-82.27179718
0,29.69009972,-82.27179718
0,30.49410057,-81.68789673
0,30.49410057,-81.68789673
0,37.85829926,-80.39949799
0,32.69279861,-83.64920044
0,32.69279861,-83.64920044
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,28.42939949,-81.30899811
0,32.33259964,-88.75189972
0,34.74530029,-87.61019897
0,26.68320084,-80.09559631
0,26.68320084,-80.09559631
0,26.68320084,-80.09559631
0,31.46710014,-89.33709717
0,30.47340012,-87.18659973
0,30.47340012,-87.18659973
0,26.53619957,-81.75520325
0,26.53619957,-81.75520325
0,30.39649963,-84.35030365
0,30.39649963,-84.35030365
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,27.97550011,-82.53320313
0,34.26810074,-88.76989746
0,34.26810074,-88.76989746
0,36.08010101,-115.1520004
0,33.94250107,-118.4079971
0,62.95289993,-155.6060028
0,62.95289993,-155.6060028
0,63.01860046,-154.3580017
0,62.971944,-156.082778
0,62.89440155,-155.977005
0,32.89680099,-97.03800201
0,40.63980103,-73.77890015
0,25.79319954,-80.29060364
0,25.79319954,-80.29060364
