1491310762841,603,224
1491310762861,602,222
1491310762881,602,224
1491310762891,602,223
1491310762911,602,222
1491310762942,601,224
1491310762942,601,223
1491310762972,601,224
1491310762982,601,225
1491310763003,600,224
1491310763022,600,226
1491310763022,605,228
1491310763053,608,232
1491310763062,610,233
1491310763083,612,235
1491310763093,616,240
1491310763113,618,243
1491310763123,621,243
1491310763143,623,247
1491310763173,627,250
1491310763173,629,253
1491310763194,632,255
1491310763226,634,260
1491310763236,637,261
1491310763257,639,264
1491310763266,640,266
1491310763287,642,269
1491310763297,645,271
1491310763317,648,273
1491310763327,571,385
1491310763347,622,401
1491310763377,616,433
1491310763377,618,442
1491310763397,616,451
1491310763428,613,453
1491310763428,611,453
1491310763459,610,455
1491310763468,608,449
1491310763488,606,448
1491310763509,606,450
1491310763509,606,449
1491310763540,603,445
1491310763549,605,444
1491310763569,602,442
1491310763579,601,442
1491310763599,600,443
1491310763609,599,444
1491310763630,599,444
1491310763660,599,446
1491310763660,600,446
1491310763692,599,445
1491310763692,600,446
1491310763721,601,448
1491310763741,600,450
1491310763742,601,450
1491310763771,600,450
1491310763781,600,452
1491310763801,535,581
1491310763811,527,512
1491310763832,528,525
1491310763843,536,524
1491310763862,536,530
1491310763882,541,531
1491310763912,537,530
1491310763913,540,538
1491310763942,537,540
1491310763952,537,541
1491310763972,534,546
1491310763982,618,396
1491310764003,659,272
1491310764023,661,295
1491310764023,665,289
1491310764053,666,279
1491310764063,671,287
1491310764083,671,278
1491310764093,675,277
1491310764124,672,280
1491310764137,671,280
1491310764146,672,281
1491310764176,674,283
1491310764176,673,284
1491310764206,674,285
1491310764218,674,288
1491310764237,675,286
1491310764257,669,230
1491310764287,680,303
1491310764288,674,281
1491310764297,652,297
1491310764317,620,363
1491310764327,600,403
1491310764347,507,631
1491310764367,511,575
1491310764377,519,588
1491310764397,521,586
1491310764407,524,587
1491310764428,520,595
1491310764459,519,599
1491310764459,519,598
1491310764489,519,598
1491310764499,520,598
1491310764520,518,599
1491310764530,516,597
1491310764550,516,598
1491310764570,515,598
1491310764580,514,599
1491310764601,515,600
1491310764611,514,602
1491310764631,516,601
1491310764641,517,603
1491310764661,515,600
1491310764691,514,602
1491310764691,514,602
1491310764722,419,700
1491310764733,432,639
1491310764753,427,667
1491310764773,434,673
1491310764784,434,684
1491310764804,434,687
1491310764813,432,692
1491310764834,431,692
1491310764844,430,696
1491310764864,434,695
1491310764894,433,699
1491310764894,433,701
1491310764914,433,700
1491310764924,432,701
1491310764944,430,702
1491310764974,262,734
1491310764984,143,731
1491310765004,156,749
1491310765034,130,735
1491310765035,122,731
1491310765044,124,728
1491310765064,94,726
1491310765084,91,723
1491310765094,100,711
1491310765115,115,725
1491310765125,124,729
1491310765145,129,737
1491310765155,132,741
1491310765186,135,744
1491310765207,136,743
1491310765217,139,748
1491310765237,134,743
1491310765237,103,394
