1476630854298,602,342
1476630854318,602,342
1476630854348,601,343
1476630854348,601,343
1476630854381,600,342
1476630854390,599,343
1476630854408,598,342
1476630854430,599,342
1476630854440,596,342
1476630854458,596,342
1476630854468,596,342
1476630854490,595,342
1476630854518,596,342
1476630854518,595,342
1476630854540,594,342
1476630854568,595,342
1476630854568,594,341
1476630854598,593,340
1476630854609,593,340
1476630854629,594,341
1476630854640,594,341
1476630854660,594,341
1476630854669,594,341
1476630854690,595,342
1476630854710,594,340
1476630854719,597,340
1476630854740,597,339
1476630854749,598,340
1476630854769,598,341
1476630854799,599,343
1476630854799,600,342
1476630854819,601,341
1476630854849,603,341
1476630854849,603,342
1476630854881,604,347
1476630854890,604,354
1476630854911,605,361
1476630854920,618,471
1476630854940,623,444
1476630854950,622,460
1476630854970,620,467
1476630854990,615,472
1476630855000,616,474
1476630855020,614,471
1476630855050,612,470
1476630855050,612,467
1476630855080,611,468
1476630855100,612,470
1476630855100,612,473
1476630855130,610,475
1476630855140,610,475
1476630855161,611,473
1476630855170,608,476
1476630855190,603,480
1476630855206,599,483
1476630855216,595,487
1476630855236,592,490
1476630855256,587,493
1476630855266,582,496
1476630855286,579,501
1476630855316,576,506
1476630855316,574,510
1476630855347,571,513
1476630855356,568,517
1476630855376,565,520
1476630855396,564,520
1476630855396,563,520
1476630855427,561,522
1476630855437,561,523
1476630855457,561,524
1476630855467,561,524
1476630855487,561,524
1476630855507,561,524
1476630855517,561,525
1476630855537,561,520
1476630855568,532,285
1476630855568,553,302
1476630855598,556,301
1476630855608,553,301
1476630855628,557,301
1476630855648,559,301
1476630855658,560,303
1476630855678,560,303
1476630855688,563,302
1476630855708,563,301
1476630855718,564,302
1476630855738,564,301
1476630855758,565,301
1476630855768,564,299
1476630855788,564,300
1476630855818,563,301
1476630855819,563,299
1476630855848,564,303
1476630855858,578,501
1476630855878,577,479
1476630855898,574,491
1476630855908,583,492
1476630855929,580,500
1476630855938,577,498
1476630855959,577,501
1476630855968,574,503
1476630855988,576,503
1476630856018,575,504
1476630856019,574,503
1476630856038,574,504
1476630856068,574,503
1476630856069,575,502
1476630856098,574,501
1476630856108,575,503
1476630856128,574,501
1476630856148,574,501
1476630856149,574,501
1476630856178,573,502
1476630856188,574,506
1476630856208,575,505
1476630856218,574,507
1476630856238,575,509
1476630856268,573,509
1476630856269,573,510
1476630856288,573,511
1476630856318,573,512
1476630856319,572,512
1476630856348,572,513
1476630856358,706,352
1476630856378,807,207
1476630856398,832,200
1476630856398,840,189
1476630856429,840,185
1476630856438,842,182
1476630856458,860,173
1476630856468,877,160
1476630856488,869,156
1476630856498,871,160
1476630856518,865,161
1476630856538,864,161
1476630856568,865,162
1476630856569,866,163
1476630856598,866,166
1476630856598,865,166
1476630856628,866,167
1476630856648,871,168
1476630856648,874,168
1476630856678,876,168
1476630856688,879,169
1476630856708,879,169
1476630856718,880,170
1476630856738,882,170
1476630856748,883,171
1476630856768,885,171
1476630856788,885,171
1476630856798,887,171
1476630856818,888,171
1476630856848,889,171
1476630856858,890,172
1476630856878,925,324
1476630856888,892,407
1476630856908,893,413
1476630856928,891,424
1476630856938,896,419
1476630856958,896,416
1476630856969,897,416
1476630856989,897,413
1476630856999,899,415
1476630857019,899,416
1476630857039,900,416
1476630857049,900,417
1476630857069,899,418
1476630857099,899,416
1476630857099,897,417
1476630857129,897,415
1476630857139,897,416
1476630857159,896,416
1476630857179,898,417
1476630857189,898,415
1476630857209,898,416
1476630857219,898,416
1476630857239,898,418
1476630857249,899,418
1476630857269,900,419
1476630857289,900,420
1476630857318,901,421
1476630857319,900,422
1476630857348,900,421
1476630857349,900,420
1476630857378,899,414
1476630857379,909,216
1476630857408,919,238
1476630857428,911,221
1476630857429,912,221
1476630857459,908,230
1476630857468,907,230
1476630857488,904,233
1476630857499,902,235
1476630857519,901,233
1476630857539,900,235
1476630857549,898,235
1476630857569,899,236
1476630857599,901,235
1476630857599,901,234
