1476525066919,588,231
1476525066939,588,231
1476525066940,588,231
1476525066969,588,231
1476525066980,588,232
1476525066999,589,232
1476525067010,589,232
1476525067031,589,232
1476525067040,589,232
1476525067059,589,232
1476525067079,589,232
1476525067110,589,232
1476525067112,589,232
1476525067140,589,231
1476525067140,588,232
1476525067173,588,232
1476525067173,589,232
1476525067203,589,233
1476525067203,590,233
1476525067234,590,233
1476525067244,589,234
1476525067264,590,234
1476525067283,589,234
1476525067294,589,235
1476525067316,589,235
1476525067323,590,235
1476525067343,590,235
1476525067354,590,236
1476525067384,591,237
1476525067405,591,237
1476525067415,591,236
1476525067434,592,236
1476525067457,592,236
1476525067467,592,236
1476525067485,592,241
1476525067485,559,378
1476525067516,553,425
1476525067526,552,406
1476525067551,551,401
1476525067558,551,402
1476525067577,552,405
1476525067587,552,406
1476525067609,552,404
1476525067638,551,402
1476525067638,551,402
1476525067659,551,404
1476525067689,543,408
1476525067701,325,474
1476525067719,326,496
1476525067719,311,483
1476525067749,313,488
1476525067759,316,491
1476525067781,314,486
1476525067790,311,483
1476525067811,310,483
1476525067843,310,482
1476525067844,309,480
1476525067873,270,355
1476525067873,233,323
1476525067904,242,321
1476525067924,241,322
1476525067935,241,320
1476525067953,242,320
1476525067953,242,319
1476525067985,240,319
1476525067995,240,320
1476525068016,242,321
1476525068025,487,361
1476525068045,682,361
1476525068065,691,362
1476525068075,703,362
1476525068095,705,362
1476525068105,707,362
1476525068125,894,329
1476525068155,841,336
1476525068164,865,335
1476525068185,870,333
1476525068185,871,334
1476525068206,872,334
1476525068237,874,336
1476525068247,876,334
1476525068267,905,144
1476525068277,903,129
1476525068297,901,126
1476525068327,903,127
1476525068327,904,124
1476525068346,906,123
1476525068356,905,123
1476525068377,904,122
1476525068407,905,123
1476525068407,905,124
1476525068437,906,125
1476525068437,906,127
1476525068467,907,127
1476525068487,907,128
1476525068487,907,131
1476525068526,909,133
1476525068526,909,135
1476525068547,910,137
1476525068558,910,139
1476525068578,911,141
1476525068608,911,143
1476525068608,912,145
1476525068629,913,146
1476525068643,913,148
1476525068671,913,149
1476525068671,914,150
1476525068702,914,151
1476525068702,903,268
1476525068732,904,282
1476525068752,907,288
1476525068762,909,289
1476525068782,908,290
1476525068792,907,292
1476525068813,907,292
1476525068822,907,292
1476525068842,907,292
1476525068862,906,293
1476525068891,907,292
1476525068891,906,293
1476525068901,906,294
1476525068923,906,293
1476525068953,905,290
1476525068953,905,288
1476525068983,904,286
1476525069003,904,284
1476525069013,904,282
1476525069032,903,280
1476525069042,904,279
1476525069063,903,278
1476525069073,903,277
1476525069093,903,276
1476525069123,903,275
1476525069123,903,274
1476525069143,903,273
1476525069173,902,272
1476525069173,902,271
1476525069203,902,270
1476525069213,902,269
1476525069233,902,268
1476525069243,901,267
1476525069263,901,266
1476525069283,901,266
1476525069294,900,266
1476525069314,900,265
1476525069324,900,265
