1491312826372,577,180
1491312826393,577,181
1491312826413,578,183
1491312826413,579,185
1491312826445,579,189
1491312826445,581,192
1491312826467,582,194
1491312826487,584,198
1491312826506,586,202
1491312826516,588,206
1491312826536,590,209
1491312826546,591,213
1491312826566,592,215
1491312826577,593,218
1491312826597,594,222
1491312826627,595,226
1491312826627,595,229
1491312826657,596,231
1491312826678,597,233
1491312826688,598,236
1491312826708,599,238
1491312826718,600,241
1491312826738,601,242
1491312826748,601,244
1491312826768,601,245
1491312826779,601,247
1491312826799,601,248
1491312826819,601,247
1491312826829,602,248
1491312826849,602,248
1491312826879,602,248
1491312826879,602,248
1491312826909,602,249
1491312826920,601,250
1491312826940,601,249
1491312826960,602,251
1491312826970,599,256
1491312826991,561,433
1491312827001,570,400
1491312827021,563,391
1491312827031,563,403
1491312827052,566,407
1491312827061,569,406
1491312827081,569,406
1491312827111,569,407
1491312827111,567,409
1491312827131,566,412
1491312827162,566,412
1491312827162,566,412
1491312827193,565,414
1491312827193,566,416
1491312827223,565,416
1491312827233,565,416
1491312827254,565,416
1491312827264,564,417
1491312827285,564,417
1491312827294,563,416
1491312827315,564,418
1491312827346,564,418
1491312827346,564,418
1491312827366,564,418
1491312827396,565,418
1491312827396,565,418
1491312827428,566,419
1491312827428,566,420
1491312827458,566,421
1491312827468,566,420
1491312827489,566,422
1491312827499,566,424
1491312827519,515,588
1491312827529,520,544
1491312827549,521,537
1491312827560,525,542
1491312827580,523,544
1491312827600,556,525
1491312827610,830,232
1491312827631,918,109
1491312827661,915,109
1491312827661,922,121
1491312827691,924,124
1491312827703,926,124
1491312827723,928,127
1491312827733,921,133
1491312827753,924,129
1491312827764,926,130
1491312827784,925,131
1491312827804,924,131
1491312827814,926,131
1491312827834,928,131
1491312827864,928,129
1491312827874,928,128
1491312827895,803,210
1491312827895,664,371
1491312827926,635,398
1491312827936,627,408
1491312827956,625,409
1491312827976,623,415
1491312827986,614,418
1491312828006,626,415
1491312828016,623,433
1491312828036,615,433
1491312828047,618,433
1491312828067,617,432
1491312828097,616,431
1491312828097,615,430
1491312828120,616,431
1491312828130,614,431
1491312828160,614,430
1491312828180,613,430
1491312828191,534,556
1491312828210,562,530
1491312828220,556,520
1491312828240,557,523
1491312828250,557,521
1491312828270,558,521
1491312828280,555,525
1491312828300,556,525
1491312828330,556,525
1491312828331,556,526
1491312828351,555,527
1491312828381,554,528
1491312828382,555,527
1491312828411,555,528
1491312828411,554,528
1491312828441,554,528
1491312828461,553,528
1491312828471,553,529
1491312828491,553,528
1491312828502,553,528
1491312828522,554,527
1491312828532,553,527
1491312828552,554,527
1491312828583,556,520
1491312828583,597,387
1491312828613,605,422
1491312828613,603,418
1491312828644,598,410
1491312828644,598,412
1491312828674,597,412
1491312828694,589,409
1491312828694,590,410
1491312828724,590,409
1491312828735,590,408
1491312828755,593,408
1491312828765,754,261
1491312828785,846,153
1491312828815,869,121
1491312828815,874,122
1491312828835,879,129
1491312828865,880,128
1491312828865,893,131
1491312828895,873,124
1491312828895,877,124
1491312828925,878,120
1491312828935,882,118
1491312828956,883,117
1491312828976,883,116
1491312828986,884,117
1491312829006,676,169
1491312829016,452,230
1491312829036,367,242
1491312829046,343,241
1491312829066,327,244
1491312829096,316,248
1491312829097,286,269
1491312829117,274,264
1491312829127,274,264
1491312829147,270,259
1491312829177,268,257
1491312829188,266,256
1491312829208,265,257
1491312829218,267,254
1491312829238,268,254
1491312829258,270,255
1491312829268,270,255
1491312829288,270,256
1491312829298,269,256
1491312829318,271,257
1491312829328,272,258
1491312829348,273,259
1491312829378,273,258
1491312829378,274,257
1491312829398,274,258
1491312829429,274,258
1491312829429,275,259
1491312829459,404,218
1491312829469,570,149
1491312829490,650,130
1491312829499,729,122
1491312829519,781,120
1491312829529,809,115
1491312829549,930,114
1491312829569,931,109
1491312829600,932,111
1491312829600,927,110
1491312829610,928,115
1491312829631,928,115
1491312829661,929,115
1491312829661,928,113
1491312829691,926,113
1491312829711,926,115
1491312829721,926,115
1491312829741,927,115
1491312829751,927,116
1491312829771,928,118
1491312829781,927,118
1491312829801,928,118
1491312829811,927,118
1491312829831,927,118
1491312829851,928,118
1491312829861,926,120
1491312829881,925,120
1491312829911,925,121
1491312829911,923,122
1491312829941,922,123
1491312829951,921,125
1491312829971,921,126
1491312829991,920,127
1491312830002,919,129
1491312830022,918,130
1491312830032,917,129
1491312830052,916,130
1491312830062,915,130
1491312830082,914,131
1491312830113,914,133
1491312830113,913,134
1491312830143,913,135
1491312830163,912,135
1491312830163,911,137
1491312830193,910,137
1491312830204,909,137
1491312830225,909,138
1491312830235,908,140
1491312830255,907,139
1491312830265,905,140
1491312830285,905,140
